0.11983471,0.04752066,0.0661157,0.11363637,0.0661157,0.0,0.11363637,0.06818182,0.0020661156,0.01446281,0.03305785,0.024793388,0.04338843,0.051652893,0.0661157,0.0392562,0.008264462,0.0,0.12190083
0.022727273,0.0,0.0,0.09090909,0.13636364,0.022727273,0.27272728,0.0,0.0,0.0,0.0,0.022727273,0.022727273,0.045454547,0.11363637,0.022727273,0.022727273,0.045454547,0.1590909
0.09756097,0.0,0.0,0.024390243,0.0,0.0,0.024390243,0.07317073,0.0,0.17073171,0.0,0.024390243,0.0,0.24390244,0.12195122,0.0,0.0,0.0,0.2195122
0.06896552,0.011494253,0.022988506,0.20306513,0.053639848,0.0,0.21072797,0.038314175,0.0038314175,0.01532567,0.038314175,0.053639848,0.09578544,0.01532567,0.07662835,0.019157087,0.026819924,0.0,0.04597701
0.054545455,0.07272727,0.10909091,0.09090909,0.10909091,0.0,0.21818182,0.07272727,0.0,0.0,0.054545455,0.018181818,0.018181818,0.0,0.07272727,0.036363635,0.018181818,0.0,0.054545455
0.09463722,0.02208202,0.05362776,0.13249211,0.04416404,0.0,0.19873817,0.03154574,0.0,0.009463723,0.02208202,0.025236594,0.100946374,0.028391168,0.0977918,0.01577287,0.01577287,0.0063091484,0.100946374
0.13452914,0.03587444,0.03587444,0.09865471,0.049327355,0.0,0.10762332,0.05381166,0.0,0.013452915,0.01793722,0.02690583,0.044843048,0.089686096,0.09865471,0.02690583,0.0,0.013452915,0.15246637
0.12068965,0.01724138,0.05172414,0.10344828,0.0862069,0.0,0.13793103,0.01724138,0.0,0.03448276,0.01724138,0.03448276,0.0862069,0.01724138,0.13793103,0.01724138,0.01724138,0.03448276,0.06896552
0.09756097,0.0,0.0,0.14634146,0.07317073,0.0,0.24390244,0.048780486,0.024390243,0.0,0.0,0.048780486,0.09756097,0.048780486,0.07317073,0.024390243,0.0,0.0,0.07317073
0.088541664,0.057291668,0.046875,0.1875,0.026041666,0.0,0.18229167,0.046875,0.0,0.0,0.026041666,0.0,0.17708333,0.0052083335,0.036458332,0.010416667,0.0,0.036458332,0.072916664
0.1,0.0,0.0,0.04,0.06,0.0,0.18,0.0,0.0,0.01,0.0,0.03,0.1,0.05,0.16,0.04,0.01,0.01,0.21
0.0,0.0,0.0,0.2580645,0.0,0.0,0.22580644,0.06451613,0.0,0.0,0.0,0.0,0.32258064,0.048387095,0.048387095,0.016129032,0.0,0.0,0.016129032
0.10204082,0.0,0.0,0.08163265,0.020408163,0.0,0.14285715,0.0,0.0,0.10204082,0.0,0.040816326,0.06122449,0.10204082,0.14285715,0.020408163,0.020408163,0.0,0.1632653
0.083333336,0.0,0.0,0.0625,0.041666668,0.0,0.20833333,0.0,0.0,0.020833334,0.020833334,0.041666668,0.104166664,0.020833334,0.14583333,0.041666668,0.0625,0.020833334,0.125
0.12105263,0.02631579,0.015789473,0.05263158,0.05263158,0.0,0.16842106,0.036842104,0.0,0.031578947,0.0,0.036842104,0.05263158,0.14210527,0.10526316,0.021052632,0.0,0.036842104,0.1
0.06077348,0.049723756,0.03314917,0.09944751,0.06629834,0.0,0.19337016,0.08287293,0.011049724,0.016574586,0.0,0.06077348,0.06629834,0.044198897,0.09944751,0.038674034,0.0,0.011049724,0.06629834
0.1171875,0.03515625,0.02734375,0.06640625,0.1015625,0.00390625,0.1640625,0.05859375,0.0078125,0.0078125,0.01171875,0.03515625,0.02734375,0.05859375,0.0859375,0.03515625,0.01953125,0.01953125,0.1171875
0.104525864,0.023706896,0.021551725,0.07974138,0.09698276,0.00862069,0.16163793,0.04202586,0.004310345,0.0096982755,0.0096982755,0.040948275,0.03125,0.073275864,0.11099138,0.012931035,0.0075431033,0.024784483,0.13577586
0.101321585,0.04405286,0.07048458,0.1938326,0.06167401,0.0,0.07048458,0.07488987,0.004405286,0.017621145,0.030837005,0.04845815,0.06167401,0.07048458,0.07488987,0.004405286,0.0,0.0,0.07048458
0.11029412,0.10539216,0.16911764,0.13235295,0.029411765,0.0024509805,0.10294118,0.071078435,0.0,0.009803922,0.09558824,0.014705882,0.06127451,0.024509804,0.024509804,0.004901961,0.0,0.009803922,0.031862747
0.15302013,0.045637585,0.04295302,0.1261745,0.046979867,0.0,0.052348994,0.046979867,0.0013422819,0.0013422819,0.008053691,0.013422819,0.03624161,0.08590604,0.095302016,0.008053691,0.0040268456,0.051006712,0.18120806
0.06382979,0.021276595,0.021276595,0.11702128,0.08510638,0.010638298,0.26595744,0.021276595,0.010638298,0.021276595,0.0,0.021276595,0.08510638,0.021276595,0.08510638,0.021276595,0.0,0.010638298,0.11702128
0.03960396,0.034653466,0.00990099,0.03960396,0.11881188,0.004950495,0.24257426,0.054455444,0.044554457,0.004950495,0.0,0.089108914,0.03960396,0.06435644,0.11386139,0.01980198,0.00990099,0.0,0.06930693
0.09677419,0.00921659,0.00921659,0.13364056,0.06912442,0.0,0.115207374,0.04608295,0.0,0.013824885,0.004608295,0.04608295,0.08294931,0.06912442,0.09677419,0.01843318,0.0,0.032258064,0.15668203
0.1875,0.03125,0.03125,0.03125,0.046875,0.0,0.140625,0.046875,0.0,0.0,0.0,0.015625,0.015625,0.125,0.03125,0.046875,0.0,0.03125,0.21875
0.0,0.0,0.0,0.0,0.22222222,0.0,0.0,0.0,0.0,0.11111111,0.0,0.11111111,0.0,0.0,0.44444445,0.0,0.0,0.0,0.11111111
0.16190477,0.033333335,0.07619048,0.1,0.01904762,0.0,0.13333334,0.04761905,0.0,0.0,0.023809524,0.00952381,0.071428575,0.071428575,0.042857144,0.052380953,0.028571429,0.004761905,0.123809524
0.102783725,0.00856531,0.004282655,0.04710921,0.09207709,0.0,0.20342612,0.023554605,0.004282655,0.012847966,0.006423983,0.025695931,0.021413276,0.09850107,0.113490365,0.04710921,0.01927195,0.014989293,0.1541756
0.093023255,0.0058139535,0.011627907,0.040697675,0.046511628,0.011627907,0.23837209,0.011627907,0.0058139535,0.0,0.011627907,0.040697675,0.034883723,0.075581394,0.069767445,0.12209302,0.046511628,0.017441861,0.11627907
0.17857143,0.04761905,0.023809524,0.05952381,0.05952381,0.0,0.071428575,0.04761905,0.0,0.0,0.0,0.011904762,0.023809524,0.14285715,0.04761905,0.011904762,0.0,0.05952381,0.21428572
0.12048193,0.024096385,0.04819277,0.16867469,0.012048192,0.012048192,0.09638554,0.04819277,0.0,0.012048192,0.036144577,0.012048192,0.12048193,0.060240965,0.09638554,0.012048192,0.0,0.0,0.12048193
0.05982906,0.0,0.017094018,0.16239317,0.094017096,0.0,0.1965812,0.034188036,0.0,0.008547009,0.008547009,0.042735044,0.11965812,0.034188036,0.11965812,0.008547009,0.0,0.0,0.094017096
0.020512821,0.010256411,0.015384615,0.15897436,0.082051285,0.0,0.32820514,0.0051282053,0.010256411,0.010256411,0.015384615,0.020512821,0.16410257,0.020512821,0.071794875,0.025641026,0.0051282053,0.0,0.035897437
0.11111111,0.027777778,0.0069444445,0.11111111,0.048611112,0.0,0.097222224,0.048611112,0.0,0.041666668,0.0,0.027777778,0.07638889,0.0625,0.11111111,0.013888889,0.0069444445,0.013888889,0.19444445
0.08108108,0.0,0.027027028,0.16216215,0.10810811,0.0,0.1891892,0.027027028,0.0,0.0,0.0,0.027027028,0.13513513,0.0,0.10810811,0.0,0.027027028,0.027027028,0.08108108
0.09090909,0.0,0.0,0.09090909,0.15151516,0.0,0.15151516,0.0,0.030303031,0.0,0.0,0.121212125,0.030303031,0.0,0.18181819,0.060606062,0.0,0.0,0.09090909
0.114285715,0.0,0.028571429,0.114285715,0.08571429,0.0,0.17142858,0.028571429,0.0,0.028571429,0.028571429,0.0,0.028571429,0.057142857,0.14285715,0.028571429,0.028571429,0.028571429,0.08571429
0.0754717,0.018867925,0.018867925,0.094339624,0.056603774,0.0,0.20754717,0.018867925,0.0,0.0,0.018867925,0.056603774,0.094339624,0.0,0.11320755,0.056603774,0.03773585,0.018867925,0.11320755
